Invoice No.,Stock Code,Quantity,Invoice Date,Invoice Time,Unit Price,Stream
14589,BV-CCF-014,4,01/24/2024,11:43,85,SOL
14590,BV-CFE-028,5,01/24/2024,12:02,25,STME
14591,MG-MOM-036,2,01/24/2024,13:22,55,SOC
14592,BR-GRN-007,5,01/24/2024,12:18,60,SOC
14593,BR-BTN-006,5,01/24/2024,09:39,60,SOC
14594,BV-BLC-029,1,01/24/2024,11:53,30,SOL
14595,BV-MSK-019,4,01/24/2024,12:20,60,STME
14596,BV-BLC-029,1,01/24/2024,12:30,30,STME
14597,FV-FMJ-009,2,01/24/2024,13:14,100,SOL
14598,BV-BLC-029,1,01/24/2024,12:09,30,SOL
14599,BV-BLC-029,2,01/24/2024,10:41,30,SOC
14600,BV-MSK-019,4,01/25/2024,15:05,60,STME
14601,FV-MMJ-013,4,01/25/2024,13:53,75,SOC
14602,SN-CPB-023,1,01/25/2024,16:29,95,STME
14603,MG-POM-035,2,01/25/2024,16:21,45,SOC
14604,SN-SCT-026,5,01/25/2024,10:54,60,SOC
14605,FV-WMJ-011,2,01/25/2024,12:47,65,SOC
14606,WR-CPW-031,2,01/25/2024,10:34,75,SOC
14607,MG-POM-035,2,01/25/2024,16:38,45,STME
14608,BV-MSK-019,4,01/25/2024,15:18,60,SOL
14609,BR-MKC-003,2,01/25/2024,15:04,120,SOL
14610,MG-CHM-034,2,01/25/2024,11:50,55,STME
14611,BV-MLK-020,3,01/25/2024,12:28,65,STME
14612,BV-BSK-017,3,01/25/2024,11:13,50,STME
14613,SN-SCT-026,5,01/25/2024,09:22,60,STME
14614,FV-WMJ-011,1,01/25/2024,09:22,65,SOL
14615,MG-MOM-036,1,01/25/2024,14:39,55,SOC
14616,BV-SSK-018,2,01/25/2024,16:30,65,SOL
14617,FV-FMJ-009,1,01/25/2024,12:31,100,SOC
14618,BV-HCH-016,3,01/25/2024,10:26,50,SOL
14619,BR-BTN-006,5,01/25/2024,10:11,60,SOC
14620,BR-PKC-001,5,01/25/2024,16:15,100,SOC
14621,MG-PLM-033,1,01/25/2024,11:18,35,SOC
14622,SN-CPB-023,5,01/25/2024,15:38,95,SOL
14623,SN-TDM-008,5,01/25/2024,10:47,100,SOC
14624,BV-HCH-016,4,01/25/2024,10:55,50,STME
14625,BR-LPN-005,3,01/25/2024,13:46,60,STME
14626,BR-PLN-004,5,01/25/2024,14:25,40,STME
14627,BR-BTN-006,3,01/25/2024,09:40,60,SOL
14628,BR-GRN-007,1,01/25/2024,16:55,60,SOL
14629,BR-MKC-003,5,01/25/2024,12:41,120,STME
14630,SN-PBJ-021,3,01/25/2024,09:39,75,SOC
14631,FV-FMJ-009,3,01/25/2024,16:58,100,STME
14632,MG-MOM-036,3,01/25/2024,13:07,55,SOL
14633,SN-ATK-025,5,01/25/2024,09:21,60,SOL
14634,BV-BLC-029,4,01/25/2024,09:22,30,STME
14635,SN-CBT-024,2,01/25/2024,12:19,100,SOL
14636,BR-PKC-001,2,01/25/2024,16:43,100,SOL
14637,BR-MKC-003,5,01/25/2024,15:56,120,SOC
14638,BR-BTN-006,2,01/25/2024,14:31,60,SOL
14639,BV-BLC-029,2,01/25/2024,16:20,30,SOC
14640,FV-MMJ-013,4,01/25/2024,11:38,75,SOL
14641,BR-PLN-004,5,01/25/2024,13:55,40,SOL
14642,BR-MKC-003,1,01/25/2024,13:10,120,SOC
14643,SN-MDS-039,5,01/25/2024,12:54,50,STME
14644,BV-CSK-015,3,01/25/2024,15:23,85,STME
14645,BR-AKC-002,4,01/25/2024,12:08,100,SOC
14646,WR-VWP-030,2,01/25/2024,15:50,50,SOL
14647,BV-SSK-018,3,01/25/2024,13:01,65,SOC
14648,BV-BLC-029,5,01/25/2024,11:52,30,SOL
14649,BR-PLN-004,2,01/25/2024,09:52,40,STME
14650,FV-FMJ-009,3,01/25/2024,11:39,100,SOC
14651,SN-HCL-038,1,01/25/2024,12:08,85,STME
14652,SN-BPB-022,3,01/25/2024,14:25,80,STME
14653,MG-PLM-033,5,01/25/2024,09:49,35,SOC
14654,MG-POM-035,4,01/25/2024,13:17,45,SOC
14655,SN-TDM-008,2,01/25/2024,11:30,100,SOL
14656,WR-EGW-032,3,01/25/2024,11:44,100,STME
14657,BV-BLC-029,1,01/25/2024,14:49,30,SOL
14658,BV-BLC-029,4,01/25/2024,12:59,30,STME
14659,BV-BLC-029,3,01/25/2024,15:53,30,STME
14660,BV-CFE-028,4,01/25/2024,09:31,25,SOL
14661,SN-CBT-024,3,01/25/2024,15:02,100,SOL
14662,MG-CHM-034,1,01/25/2024,12:53,55,STME
14663,FV-FLJ-012,2,01/25/2024,13:23,65,SOL
14664,SN-ATK-025,5,01/25/2024,15:44,60,SOL
14665,FV-FLJ-012,5,01/25/2024,12:28,65,SOC
14666,SN-MDS-039,5,01/25/2024,11:01,50,SOC
14667,BR-PLN-004,3,01/25/2024,09:14,40,SOL
14668,BV-MLK-020,3,01/25/2024,13:59,65,STME
14669,BV-HCH-016,3,01/25/2024,15:53,50,SOC
14670,FV-PPJ-010,2,01/25/2024,15:23,65,STME
14671,BV-CSK-015,4,01/25/2024,10:45,85,STME
14672,SN-VPV-037,4,01/25/2024,13:35,40,SOC
14673,BV-CCF-014,2,01/25/2024,14:46,85,SOC
14674,FV-FMJ-009,2,01/25/2024,14:51,100,STME
14675,BV-CFE-028,4,01/25/2024,10:57,25,SOC
14676,MG-MOM-036,2,01/25/2024,12:10,55,STME
14677,BR-GRN-007,2,01/25/2024,11:43,60,SOC
14678,BR-PKC-001,4,01/25/2024,15:29,100,STME
14679,SN-HCL-038,4,01/25/2024,12:10,85,SOL
14680,FV-WMJ-011,3,01/25/2024,13:13,65,STME
14681,BR-LPN-005,2,01/25/2024,14:39,60,SOL
14682,FV-FLJ-012,3,01/25/2024,10:02,65,SOL
14683,SN-HCL-038,2,01/25/2024,15:04,85,SOC
14684,BR-MKC-003,3,01/25/2024,16:21,120,SOC
14685,WR-EGW-032,2,01/25/2024,09:57,100,SOL
14686,FV-PPJ-010,3,01/25/2024,11:09,65,SOL
14687,BR-MKC-003,4,01/25/2024,13:17,120,SOL
14688,BV-MSK-019,1,01/25/2024,14:47,60,STME
14689,WR-VWP-030,4,01/25/2024,12:45,50,SOC
14690,BR-PLN-004,1,01/25/2024,15:25,40,SOC
14691,BV-MLK-020,3,01/25/2024,16:38,65,SOL
14692,BV-CFE-028,1,01/25/2024,15:36,25,SOL
14693,MG-MOM-036,1,01/25/2024,12:08,55,SOC
14694,BV-SSK-018,3,01/25/2024,09:32,65,SOC
14695,BV-BSK-017,3,01/25/2024,16:16,50,STME
14696,BR-PKC-001,3,01/25/2024,10:23,100,SOC
14697,FV-WMJ-011,2,01/25/2024,13:04,65,SOC
14698,BR-GRN-007,4,01/25/2024,16:15,60,SOL
14699,BR-PLN-004,2,01/25/2024,09:19,40,SOL
14700,FV-FLJ-012,3,01/25/2024,09:14,65,STME
14701,BV-TEA-027,2,01/25/2024,11:50,20,STME
14702,BV-CFE-028,4,01/25/2024,13:29,25,STME
14703,MG-MOM-036,2,01/25/2024,16:05,55,SOL
14704,BR-GRN-007,5,01/25/2024,16:08,60,STME
14705,SN-MDS-039,4,01/25/2024,12:00,50,STME
14706,FV-WMJ-011,1,01/25/2024,13:02,65,STME
14707,BR-BTN-006,1,01/25/2024,12:03,60,SOC
14708,BR-LPN-005,3,01/25/2024,15:58,60,SOC
14709,SN-HCL-038,3,01/25/2024,14:29,85,STME
14710,FV-FLJ-012,3,01/25/2024,16:10,65,STME
14711,FV-FLJ-012,2,01/25/2024,14:55,65,SOC
14712,BV-HCH-016,1,01/25/2024,14:03,50,STME
14713,BV-SSK-018,4,01/25/2024,13:28,65,STME
14714,BV-CFE-028,3,01/25/2024,10:04,25,STME
14715,BR-AKC-002,5,01/25/2024,15:37,100,SOL
14716,BV-BLC-029,3,01/25/2024,12:47,30,SOC
14717,SN-TDM-008,1,01/25/2024,09:26,100,SOC
14718,MG-MOM-036,4,01/25/2024,13:43,55,STME
14719,BV-BSK-017,5,01/25/2024,12:00,50,SOL
14720,BV-MLK-020,5,01/25/2024,13:42,65,SOL
14721,FV-FLJ-012,4,01/25/2024,12:30,65,SOC
14722,MG-CHM-034,1,01/25/2024,10:34,55,SOC
14723,MG-POM-035,4,01/25/2024,11:35,45,STME
14724,BV-BSK-017,4,01/25/2024,13:49,50,STME
14725,FV-FLJ-012,4,01/25/2024,10:00,65,SOL
14726,BV-CFE-028,1,01/25/2024,11:30,25,STME
14727,MG-PLM-033,1,01/25/2024,13:53,35,SOC
14728,BR-AKC-002,5,01/25/2024,13:50,100,SOL
14729,BR-GRN-007,5,01/25/2024,12:00,60,SOL
14730,FV-FLJ-012,1,01/25/2024,10:27,65,SOC
14731,BV-CSK-015,4,01/25/2024,12:36,85,STME
14732,BV-MLK-020,3,01/25/2024,10:55,65,SOC
14733,MG-POM-035,4,01/25/2024,11:51,45,STME
14734,BV-CFE-028,2,01/25/2024,09:04,25,STME
14735,SN-VPV-037,2,01/25/2024,15:36,40,SOL
14736,BV-HCH-016,3,01/25/2024,13:28,50,STME
14737,SN-ATK-025,4,01/25/2024,14:34,60,SOC
14738,SN-PBJ-021,3,01/25/2024,12:25,75,STME
14739,BR-GRN-007,5,01/25/2024,09:29,60,SOL
14740,SN-CBT-024,1,01/25/2024,09:37,100,STME
14741,FV-FMJ-009,5,01/25/2024,12:56,100,SOL
14742,BV-BSK-017,3,01/25/2024,09:39,50,SOC
14743,SN-CPB-023,3,01/25/2024,16:41,95,SOL
14744,BR-GRN-007,3,01/25/2024,11:14,60,SOL
14745,BR-LPN-005,1,01/25/2024,09:47,60,SOL
14746,WR-EGW-032,1,01/25/2024,15:16,100,SOL
14747,BV-BSK-017,1,01/25/2024,09:20,50,SOC
14748,BV-MSK-019,2,01/25/2024,14:23,60,STME
14749,BR-MKC-003,3,01/25/2024,11:17,120,SOC
14750,BR-MKC-003,5,01/25/2024,15:42,120,STME
14751,BV-MSK-019,5,01/25/2024,10:19,60,STME
14752,BV-SSK-018,1,01/25/2024,13:28,65,STME
14753,BR-BTN-006,1,01/25/2024,11:17,60,SOC
14754,WR-VWP-030,5,01/25/2024,13:44,50,SOC
14755,FV-PPJ-010,4,01/25/2024,14:54,65,STME
14756,BR-BTN-006,3,01/25/2024,12:04,60,SOC
14757,SN-TDM-008,5,01/25/2024,14:14,100,SOL
14758,FV-PPJ-010,1,01/25/2024,09:23,65,STME
14759,BV-TEA-027,1,01/25/2024,09:22,20,SOL
14760,SN-PBJ-021,3,01/25/2024,12:30,75,SOC
14761,SN-BPB-022,4,01/25/2024,13:09,80,STME
14762,SN-MDS-039,3,01/25/2024,09:59,50,SOL
14763,MG-PLM-033,4,01/25/2024,11:10,35,SOC
14764,SN-MDS-039,2,01/25/2024,10:49,50,SOL
14765,BR-MKC-003,3,01/25/2024,10:22,120,SOL
14766,WR-EGW-032,4,01/25/2024,10:45,100,SOL
14767,MG-POM-035,3,01/25/2024,14:49,45,SOC
14768,BV-BSK-017,3,01/25/2024,10:04,50,STME
14769,FV-MMJ-013,1,01/25/2024,12:51,75,SOC
14770,SN-HCL-038,3,01/25/2024,14:40,85,STME
14771,BV-HCH-016,5,01/25/2024,13:50,50,STME
14772,BV-TEA-027,4,01/25/2024,09:24,20,STME
14773,SN-ATK-025,5,01/25/2024,12:11,60,SOL
14774,MG-POM-035,2,01/25/2024,16:44,45,SOC
14775,SN-TDM-008,1,01/25/2024,13:42,100,SOC
14776,BV-BSK-017,2,01/25/2024,10:58,50,SOC
14777,FV-FMJ-009,3,01/25/2024,16:47,100,STME
14778,FV-FLJ-012,1,01/25/2024,14:27,65,SOC
14779,MG-POM-035,3,01/25/2024,09:49,45,SOC
14780,WR-CPW-031,2,01/25/2024,15:20,75,SOC
14781,BV-MSK-019,5,01/25/2024,12:08,60,SOL
14782,BR-BTN-006,5,01/25/2024,11:33,60,SOL
14783,BV-BLC-029,1,01/25/2024,13:05,30,SOC
14784,BV-HCH-016,2,01/25/2024,09:16,50,SOC
14785,SN-CPB-023,3,01/25/2024,14:23,95,SOC
14786,BV-CCF-014,4,01/25/2024,12:37,85,SOC
14787,BR-MKC-003,5,01/25/2024,12:49,120,SOL
14788,BR-GRN-007,2,01/25/2024,12:44,60,SOC
14789,MG-PLM-033,5,01/25/2024,11:11,35,SOC
14790,BV-TEA-027,4,01/25/2024,15:48,20,STME
14791,SN-SCT-026,4,01/25/2024,15:59,60,STME
14792,FV-MMJ-013,5,01/25/2024,13:26,75,SOC
14793,MG-CHM-034,2,01/25/2024,13:57,55,SOL
14794,FV-PPJ-010,1,01/25/2024,12:03,65,SOL
14795,BR-LPN-005,5,01/25/2024,09:49,60,SOC
14796,FV-WMJ-011,1,01/25/2024,09:09,65,SOL
14797,BV-CFE-028,4,01/25/2024,10:14,25,SOC
14798,BR-LPN-005,1,01/25/2024,13:49,60,STME
14799,FV-PPJ-010,3,01/25/2024,13:47,65,SOL
14800,FV-FLJ-012,2,01/25/2024,10:26,65,SOL
14801,FV-WMJ-011,1,01/25/2024,13:21,65,SOL
14802,SN-MDS-039,4,01/25/2024,10:41,50,STME
14803,MG-CHM-034,2,01/25/2024,13:25,55,STME
14804,MG-POM-035,4,01/25/2024,16:53,45,SOL
14805,BR-PLN-004,1,01/25/2024,15:29,40,SOL
14806,MG-POM-035,2,01/25/2024,16:36,45,SOC
14807,BV-TEA-027,3,01/25/2024,10:49,20,STME
14808,BV-MLK-020,1,01/25/2024,10:08,65,STME
14809,BR-BTN-006,5,01/25/2024,13:34,60,STME
14810,BV-MSK-019,4,01/25/2024,12:52,60,SOC
14811,SN-PBJ-021,3,01/25/2024,12:50,75,STME
14812,BV-BSK-017,2,01/25/2024,12:17,50,SOL
14813,SN-CBT-024,5,01/25/2024,12:51,100,STME
14814,BV-CFE-028,1,01/25/2024,15:10,25,SOL
14815,BR-PKC-001,2,01/25/2024,12:28,100,SOC
14816,SN-CPB-023,1,01/25/2024,11:06,95,SOC
14817,SN-ATK-025,5,01/25/2024,15:10,60,SOL
14818,BR-PLN-004,4,01/25/2024,12:00,40,SOC
14819,SN-ATK-025,2,01/25/2024,14:07,60,STME
14820,BV-BLC-029,2,01/25/2024,11:07,30,SOL
14821,BV-HCH-016,4,01/25/2024,15:44,50,SOC
14822,BR-LPN-005,5,01/25/2024,14:24,60,SOL
14823,BR-MKC-003,4,01/25/2024,15:07,120,SOC
14824,MG-POM-035,2,01/25/2024,11:13,45,SOC
14825,WR-CPW-031,3,01/25/2024,13:38,75,STME
14826,BV-BLC-029,4,01/25/2024,09:18,30,STME
14827,FV-FLJ-012,4,01/25/2024,13:01,65,STME
14828,SN-TDM-008,4,01/25/2024,11:50,100,SOL
14829,SN-CBT-024,1,01/25/2024,11:13,100,SOC
14830,FV-PPJ-010,3,01/25/2024,12:01,65,SOC
14831,BV-MLK-020,1,01/25/2024,11:40,65,SOC
14832,BR-PLN-004,2,01/25/2024,12:58,40,SOL
14833,BV-BLC-029,1,01/25/2024,10:28,30,SOL
14834,BV-BLC-029,3,01/25/2024,14:28,30,STME
14835,WR-CPW-031,5,01/25/2024,12:45,75,SOC
14836,BR-BTN-006,3,01/25/2024,13:35,60,STME
14837,SN-SCT-026,3,01/25/2024,09:09,60,SOC
14838,BR-MKC-003,2,01/25/2024,13:40,120,STME
14839,BV-CFE-028,1,01/25/2024,11:23,25,SOL
14840,SN-TDM-008,3,01/25/2024,10:04,100,SOL
14841,BV-BLC-029,5,01/25/2024,15:33,30,STME
14842,SN-HCL-038,5,01/25/2024,13:49,85,SOC
14843,SN-ATK-025,4,01/25/2024,11:13,60,STME
14844,SN-CPB-023,1,01/25/2024,13:27,95,SOL
14845,SN-HCL-038,2,01/25/2024,15:30,85,SOL
14846,BV-TEA-027,3,01/25/2024,13:37,20,SOC
14847,FV-FLJ-012,3,01/25/2024,09:40,65,SOC
14848,SN-TDM-008,5,01/25/2024,16:20,100,SOL
14849,MG-CHM-034,2,01/25/2024,15:10,55,STME
14850,SN-BPB-022,3,01/25/2024,16:54,80,SOC
14851,SN-HCL-038,4,01/25/2024,13:53,85,STME
14852,BV-HCH-016,1,01/25/2024,09:23,50,STME
14853,BV-BLC-029,3,01/25/2024,16:47,30,SOL
14854,BV-CCF-014,3,01/25/2024,15:13,85,SOC
14855,BR-PLN-004,4,01/25/2024,09:51,40,SOL
14856,BV-SSK-018,5,01/25/2024,10:04,65,SOL
14857,BV-BSK-017,4,01/25/2024,09:45,50,STME
14858,FV-FMJ-009,3,01/25/2024,11:48,100,STME
14859,FV-MMJ-013,2,01/25/2024,13:24,75,SOL
14860,WR-CPW-031,4,01/25/2024,14:24,75,STME
14861,WR-EGW-032,5,01/25/2024,14:31,100,SOC
14862,SN-VPV-037,2,01/25/2024,12:42,40,STME
14863,MG-POM-035,5,01/25/2024,09:47,45,SOL
14864,BR-AKC-002,2,01/25/2024,14:11,100,STME
14865,SN-CBT-024,1,01/25/2024,16:09,100,SOC
14866,BV-MSK-019,3,01/25/2024,11:02,60,STME
14867,BV-CCF-014,2,01/25/2024,10:13,85,STME
14868,BR-PLN-004,3,01/25/2024,16:24,40,SOL
14869,BR-BTN-006,4,01/25/2024,10:38,60,STME
14870,BV-HCH-016,1,01/25/2024,14:22,50,SOC
14871,WR-VWP-030,4,01/25/2024,11:47,50,STME
14872,MG-MOM-036,4,01/25/2024,13:40,55,STME
14873,WR-EGW-032,5,01/25/2024,10:34,100,SOC
14874,SN-HCL-038,1,01/25/2024,15:05,85,STME
14875,BR-AKC-002,2,01/25/2024,10:35,100,STME
14876,BV-HCH-016,5,01/25/2024,14:33,50,STME
14877,BV-BSK-017,1,01/25/2024,16:59,50,SOC
14878,SN-CBT-024,5,01/25/2024,15:29,100,SOL
14879,BV-MLK-020,5,01/25/2024,12:54,65,STME
14880,SN-PBJ-021,2,01/25/2024,11:02,75,STME
14881,BR-GRN-007,5,01/25/2024,13:50,60,SOC
14882,BR-PLN-004,1,01/25/2024,09:36,40,SOC
14883,BV-MSK-019,5,01/25/2024,14:02,60,SOL
14884,SN-SCT-026,1,01/25/2024,10:54,60,STME
14885,BV-MLK-020,4,01/25/2024,11:00,65,STME
14886,BV-CFE-028,4,01/25/2024,12:13,25,SOL
14887,MG-POM-035,5,01/25/2024,16:33,45,SOC
14888,FV-WMJ-011,5,01/25/2024,12:39,65,SOL
14889,FV-WMJ-011,5,01/25/2024,13:33,65,SOL
14890,BV-BLC-029,3,01/25/2024,09:45,30,SOL
14891,FV-FLJ-012,4,01/25/2024,14:36,65,STME
14892,BR-LPN-005,1,01/25/2024,13:16,60,STME
14893,BR-PLN-004,2,01/25/2024,13:57,40,SOC
14894,BV-CCF-014,5,01/25/2024,15:03,85,SOL
14895,SN-HCL-038,2,01/25/2024,14:09,85,SOC
14896,SN-TDM-008,1,01/25/2024,12:55,100,SOL
14897,MG-POM-035,3,01/25/2024,09:03,45,SOL
14898,BV-BSK-017,5,01/25/2024,14:40,50,SOC
14899,BV-CSK-015,5,01/25/2024,11:10,85,SOC
14900,BV-TEA-027,1,01/25/2024,15:18,20,SOL
14901,BV-CSK-015,5,01/25/2024,10:07,85,SOL
14902,BV-MSK-019,2,01/25/2024,13:24,60,SOL
14903,SN-CBT-024,2,01/25/2024,15:21,100,SOC
14904,BV-CFE-028,4,01/25/2024,13:15,25,SOL
14905,BV-BLC-029,1,01/25/2024,16:41,30,SOL
14906,BV-SSK-018,4,01/25/2024,14:16,65,STME
14907,BV-CFE-028,3,01/25/2024,10:49,25,STME
14908,BV-BSK-017,2,01/25/2024,16:27,50,SOL
14909,WR-VWP-030,3,01/25/2024,14:54,50,SOC
14910,FV-MMJ-013,5,01/25/2024,10:09,75,STME
14911,SN-MDS-039,4,01/25/2024,13:35,50,SOL
14912,BV-HCH-016,3,01/25/2024,11:24,50,SOL
14913,WR-VWP-030,2,01/25/2024,10:30,50,SOL
14914,SN-ATK-025,1,01/25/2024,09:22,60,STME
14915,WR-EGW-032,5,01/25/2024,10:20,100,SOC
14916,BV-MSK-019,3,01/25/2024,15:44,60,SOL
14917,BV-HCH-016,2,01/25/2024,14:23,50,SOL
14918,FV-FLJ-012,5,01/25/2024,12:10,65,STME
14919,SN-PBJ-021,2,01/25/2024,13:08,75,SOL
14920,SN-CBT-024,3,01/25/2024,10:09,100,SOL
14921,BR-PKC-001,3,01/25/2024,11:34,100,SOC
14922,BV-MLK-020,3,01/25/2024,12:55,65,SOC
14923,BR-GRN-007,2,01/25/2024,12:58,60,SOL
14924,BV-TEA-027,5,01/25/2024,16:18,20,SOC
14925,BR-MKC-003,5,01/25/2024,10:38,120,SOC
14926,BV-CFE-028,1,01/25/2024,10:45,25,SOC
14927,BV-MSK-019,1,01/25/2024,12:19,60,SOL
14928,BR-GRN-007,1,01/25/2024,10:26,60,SOL
14929,SN-MDS-039,2,01/25/2024,11:11,50,SOC
14930,BV-SSK-018,5,01/25/2024,11:05,65,SOL
14931,MG-PLM-033,5,01/25/2024,16:38,35,SOL
14932,SN-BPB-022,3,01/25/2024,10:59,80,STME
14933,MG-CHM-034,2,01/25/2024,10:29,55,STME
14934,WR-VWP-030,4,01/25/2024,10:32,50,SOL
14935,BV-BLC-029,3,01/25/2024,13:06,30,STME
14936,MG-MOM-036,1,01/25/2024,13:29,55,STME
14937,BR-MKC-003,2,01/25/2024,10:13,120,SOL
14938,BR-PLN-004,3,01/25/2024,16:56,40,SOC
14939,MG-MOM-036,4,01/25/2024,16:58,55,SOL
14940,FV-WMJ-011,3,01/25/2024,14:48,65,SOC
14941,SN-PBJ-021,5,01/25/2024,11:28,75,SOL
14942,BV-MSK-019,1,01/25/2024,13:29,60,STME
14943,BR-AKC-002,3,01/25/2024,10:39,100,SOL
14944,BR-PKC-001,4,01/25/2024,09:45,100,SOL
14945,BV-TEA-027,1,01/25/2024,16:03,20,SOC
14946,BV-BLC-029,4,01/25/2024,09:16,30,SOC
14947,SN-ATK-025,4,01/25/2024,10:20,60,STME
14948,WR-VWP-030,2,01/25/2024,10:42,50,SOL
14949,SN-CPB-023,2,01/25/2024,14:43,95,SOL
14950,BV-BLC-029,3,01/25/2024,13:35,30,STME
14951,SN-VPV-037,4,01/25/2024,15:00,40,SOC
14952,SN-MDS-039,3,01/25/2024,15:29,50,STME
14953,WR-EGW-032,5,01/25/2024,09:14,100,SOL
14954,FV-FLJ-012,2,01/25/2024,15:50,65,STME
14955,BR-GRN-007,2,01/25/2024,09:30,60,STME
14956,BR-BTN-006,4,01/25/2024,10:19,60,SOC
14957,BV-MSK-019,3,01/25/2024,11:30,60,SOL
14958,BR-PKC-001,4,01/25/2024,09:18,100,STME
14959,FV-FMJ-009,2,01/25/2024,11:49,100,SOC
14960,MG-CHM-034,1,01/25/2024,12:10,55,STME
14961,BR-PLN-004,1,01/25/2024,16:37,40,STME
14962,SN-CBT-024,2,01/25/2024,10:03,100,SOL
14963,SN-ATK-025,3,01/25/2024,15:34,60,STME
14964,WR-CPW-031,5,01/25/2024,10:37,75,SOL
14965,SN-SCT-026,2,01/25/2024,12:09,60,SOC
14966,SN-MDS-039,3,01/25/2024,15:40,50,SOL
14967,MG-CHM-034,1,01/25/2024,12:00,55,SOC
14968,BR-GRN-007,2,01/25/2024,10:37,60,SOL
14969,BR-BTN-006,3,01/25/2024,11:07,60,SOC
14970,FV-WMJ-011,1,01/25/2024,12:57,65,SOL
14971,SN-VPV-037,4,01/25/2024,10:20,40,SOL
14972,SN-TDM-008,2,01/25/2024,14:38,100,SOC
14973,SN-SCT-026,4,01/25/2024,15:06,60,STME
14974,BV-HCH-016,4,01/25/2024,11:59,50,STME
14975,WR-EGW-032,5,01/25/2024,14:45,100,SOC
14976,BV-MLK-020,4,01/25/2024,09:10,65,STME
14977,BR-GRN-007,2,01/25/2024,16:59,60,SOC
14978,SN-VPV-037,1,01/25/2024,15:23,40,STME
14979,MG-CHM-034,1,01/25/2024,11:00,55,SOC
14980,BR-PLN-004,3,01/25/2024,16:13,40,STME
14981,FV-WMJ-011,2,01/25/2024,15:51,65,SOC
14982,BR-BTN-006,3,01/25/2024,10:06,60,SOC
14983,BV-CSK-015,4,01/25/2024,09:47,85,STME
14984,BV-SSK-018,4,01/25/2024,11:51,65,SOC
14985,BR-LPN-005,3,01/25/2024,11:45,60,SOC
14986,FV-WMJ-011,5,01/25/2024,15:07,65,SOL
14987,BR-AKC-002,5,01/25/2024,13:31,100,SOC
14988,SN-VPV-037,5,01/25/2024,15:54,40,SOL
14989,FV-FMJ-009,3,01/25/2024,13:30,100,STME
14990,BV-SSK-018,4,01/25/2024,16:53,65,STME
14991,SN-CPB-023,3,01/25/2024,14:02,95,SOC
14992,SN-BPB-022,1,01/25/2024,13:59,80,STME
14993,SN-HCL-038,2,01/25/2024,09:36,85,SOL
14994,SN-TDM-008,4,01/25/2024,12:10,100,STME
14995,BV-CSK-015,1,01/25/2024,16:57,85,SOC
14996,SN-VPV-037,4,01/25/2024,11:30,40,SOL
14997,FV-FMJ-009,2,01/25/2024,11:58,100,SOC
14998,SN-CBT-024,4,01/25/2024,11:53,100,STME
14999,SN-TDM-008,3,01/25/2024,15:30,100,SOC
15000,BV-CCF-014,5,01/26/2024,09:15,85,STME
15001,BV-BSK-017,2,01/26/2024,14:38,50,SOL
15002,MG-CHM-034,4,01/26/2024,09:06,55,SOC
15003,MG-POM-035,3,01/26/2024,10:45,45,SOL
15004,SN-ATK-025,2,01/26/2024,16:28,60,SOC
15005,BR-GRN-007,5,01/26/2024,09:04,60,STME
15006,SN-HCL-038,5,01/26/2024,11:12,85,SOC
15007,SN-CBT-024,3,01/26/2024,09:06,100,SOC
15008,SN-TDM-008,2,01/26/2024,10:23,100,SOC
15009,FV-FMJ-009,4,01/26/2024,14:21,100,SOL
15010,BV-TEA-027,5,01/26/2024,12:35,20,SOC
15011,BV-MLK-020,2,01/26/2024,15:06,65,SOL
15012,BV-BSK-017,3,01/26/2024,15:57,50,SOC
15013,BV-CSK-015,3,01/26/2024,12:04,85,SOC
15014,FV-FMJ-009,1,01/26/2024,10:22,100,STME
15015,WR-CPW-031,2,01/26/2024,13:25,75,SOL
15016,BV-BSK-017,3,01/26/2024,14:12,50,STME
15017,FV-FLJ-012,1,01/26/2024,16:03,65,SOC
15018,FV-PPJ-010,4,01/26/2024,13:27,65,SOL
15019,BR-BTN-006,2,01/26/2024,16:11,60,STME
15020,SN-HCL-038,3,01/26/2024,13:14,85,SOC
15021,SN-BPB-022,3,01/26/2024,13:11,80,SOC
15022,SN-TDM-008,5,01/26/2024,16:42,100,SOC
15023,BV-TEA-027,3,01/26/2024,13:43,20,STME
15024,FV-WMJ-011,1,01/26/2024,14:30,65,STME
15025,SN-SCT-026,4,01/26/2024,12:21,60,STME
15026,FV-MMJ-013,3,01/26/2024,15:58,75,STME
15027,BV-BSK-017,4,01/26/2024,12:31,50,SOC
15028,BV-CSK-015,5,01/26/2024,12:54,85,SOL
15029,BR-MKC-003,1,01/26/2024,09:27,120,STME
15030,BV-MLK-020,4,01/26/2024,13:10,65,SOC
15031,SN-ATK-025,4,01/26/2024,10:41,60,STME
15032,WR-VWP-030,3,01/26/2024,10:12,50,STME
15033,SN-BPB-022,2,01/26/2024,13:17,80,STME
15034,WR-EGW-032,3,01/26/2024,15:57,100,STME
15035,BR-AKC-002,4,01/26/2024,10:21,100,STME
15036,BV-HCH-016,2,01/26/2024,12:51,50,STME
15037,SN-MDS-039,2,01/26/2024,09:05,50,SOC
15038,MG-CHM-034,4,01/26/2024,16:01,55,SOC
15039,SN-SCT-026,3,01/26/2024,15:34,60,SOC
15040,FV-FMJ-009,3,01/26/2024,12:00,100,SOC
15041,FV-FLJ-012,4,01/26/2024,11:47,65,SOL
